Timestamp,ETH,WETH,USDT,USDC,WBTC,SHIB,DAI
2024-08-17 16:33:04,0,5000000000000000000,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-17 16:34:04,0,105492198671054953360,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-17 16:35:04,0,105492198671054953360,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-17 16:36:04,0,105492198671054953360,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-17 16:37:04,0,105492198671054953360,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-17 16:38:04,0,105492198671054953360,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-17 16:39:04,0,105492198671054953360,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-17 16:40:04,0,120196068530054403646,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-17 16:41:04,0,120196068530054403646,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-17 16:42:04,0,120196068530054403646,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-17 16:43:05,0,120196068530054403646,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-17 16:44:05,0,120196068530054403646,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-17 16:45:05,0,120196068530054403646,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-17 16:46:05,0,120196068530054403646,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-17 16:47:05,0,121954056965089317161,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-17 16:48:05,0,121954056965089317161,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-17 16:49:34,0,121954056965089317161,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-17 17:01:53,0,121954056965089317161,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-17 17:02:53,0,121954056965089317161,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
