timestamp,token_in,amount_in,token_out,tx_receipt
1723810044.7122009,ETH,2882965439151959117,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723810045.731207,ETH,2528482353433441751,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723810046.744619,ETH,368047826859030082,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723810048.801155,ETH,2878265696450430038,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723810053.846573,ETH,1284721465954467900,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723810068.4718668,ETH,1224364098274829085,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723810069.4855528,ETH,487268081454552338,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723810080.01703,ETH,1494254536616942018,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723810101.125951,ETH,874301725693748802,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723810109.5401,ETH,2992696606425774064,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723810116.899159,ETH,1948255815390018756,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723810135.764231,ETH,2180306960419545895,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723810136.7834408,ETH,963822537249871394,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723810155.237628,ETH,973533071995496956,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723810159.464816,ETH,991040163134011872,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723810199.021924,ETH,1832159466921906359,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723810201.122349,ETH,2986144341020370162,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723810212.84921,ETH,2938987031336521668,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723810214.931895,ETH,1298747681520839152,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723810217.039794,ETH,1328693356850202623,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723810224.4564009,ETH,2616290993996229269,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723810226.5431628,ETH,2426685134825394452,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723810227.557837,ETH,2270746637709537336,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723810231.775307,ETH,569254192035829806,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723810237.050574,ETH,2676977857939112603,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723810238.0651689,ETH,2306672239833042568,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723810251.660583,ETH,1656968097229312501,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723810253.739954,ETH,1875312651998662449,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723810256.8617501,ETH,2398595955639875899,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723810257.87628,ETH,425618256405052439,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723810262.1181939,ETH,1954028731570621750,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723810264.2244759,ETH,1033852815314117902,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723810278.3271942,ETH,1761327243727624309,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723810279.342586,ETH,307958616220247495,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723810285.63391,ETH,2279929051990231003,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
