Timestamp,ETH,WETH,USDT,USDC,WBTC,SHIB,DAI
2024-08-16 20:06:33,100000000000000000000,20000000000000000000,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-16 20:07:33,100000000000000000000,105665769096195861266,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-16 20:08:33,100000000000000000000,105665769096195861266,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-16 20:09:33,100000000000000000000,105665769096195861266,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-16 20:10:33,100000000000000000000,105665769096195861266,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-16 20:11:33,100000000000000000000,105665769096195861266,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-16 20:12:33,100000000000000000000,105665769096195861266,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-16 20:13:33,100000000000000000000,113040486695566082528,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-16 20:14:33,100000000000000000000,113040486695566082528,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-16 20:15:33,100000000000000000000,113040486695566082528,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-16 20:16:33,100000000000000000000,113040486695566082528,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-16 20:17:33,100000000000000000000,113040486695566082528,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-16 20:18:33,100000000000000000000,113040486695566082528,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-16 20:19:34,100000000000000000000,113040486695566082528,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-16 20:20:34,100000000000000000000,125920414952119650801,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-16 20:21:34,100000000000000000000,125920414952119650801,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-16 20:22:34,100000000000000000000,125920414952119650801,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-16 20:23:34,100000000000000000000,125920414952119650801,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-16 20:24:34,100000000000000000000,125920414952119650801,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-16 20:25:34,100000000000000000000,125920414952119650801,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-16 20:26:34,100000000000000000000,125920414952119650801,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-16 20:27:34,100000000000000000000,125920414952119650801,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-16 20:28:34,100000000000000000000,130895631432298620225,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-16 20:29:34,100000000000000000000,130895631432298620225,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-16 20:30:34,100000000000000000000,130895631432298620225,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-16 20:31:34,100000000000000000000,130895631432298620225,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-16 20:32:34,100000000000000000000,130895631432298620225,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-16 20:33:34,100000000000000000000,130895631432298620225,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-16 20:34:34,100000000000000000000,132914814266140667533,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-16 20:35:34,100000000000000000000,132914814266140667533,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
