Timestamp,ETH,WETH,USDT,USDC,WBTC,SHIB,DAI
2024-08-16 22:11:36,100000000000000000000,20000000000000000000,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-16 22:12:36,100000000000000000000,105665769096195861266,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-16 22:13:36,100000000000000000000,105665769096195861266,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-16 22:14:36,100000000000000000000,105665769096195861266,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-16 22:15:36,100000000000000000000,105665769096195861266,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-16 22:16:36,100000000000000000000,105665769096195861266,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-16 22:17:36,100000000000000000000,110028508534926425765,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-16 22:18:36,100000000000000000000,110028508534926425765,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-16 22:19:36,100000000000000000000,110028508534926425765,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-16 22:20:36,100000000000000000000,110028508534926425765,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-16 22:21:37,100000000000000000000,110028508534926425765,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-16 22:22:37,100000000000000000000,115954528278699071933,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-16 22:23:37,100000000000000000000,115954528278699071933,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-16 22:24:37,100000000000000000000,115954528278699071933,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-16 22:25:37,100000000000000000000,115954528278699071933,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-16 22:26:37,100000000000000000000,115954528278699071933,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-16 22:27:37,100000000000000000000,115954528278699071933,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-16 22:28:37,100000000000000000000,129962767336117776176,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-16 22:29:37,100000000000000000000,129962767336117776176,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-16 22:30:37,100000000000000000000,129962767336117776176,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-16 22:31:37,100000000000000000000,129962767336117776176,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-16 22:32:37,100000000000000000000,129962767336117776176,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-16 22:33:37,100000000000000000000,129962767336117776176,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-16 22:34:37,100000000000000000000,129962767336117776176,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-16 22:35:37,100000000000000000000,138910079451803883518,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-16 22:36:37,100000000000000000000,138910079451803883518,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-16 22:37:38,100000000000000000000,138910079451803883518,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-16 22:38:38,100000000000000000000,138910079451803883518,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-16 22:39:38,100000000000000000000,138910079451803883518,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
2024-08-16 22:40:38,100000000000000000000,138910079451803883518,3103705788,3096454464,4820159,87564519354012785969481486,2867394895048508063956
