timestamp,token_in,amount_in,token_out,tx_receipt
1723817520.637366,ETH,1968461960663015473,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817524.875417,ETH,2289094818530350956,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817539.069727,ETH,1144622063783214682,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817542.225009,ETH,2417022772750695951,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817544.318996,ETH,2800722132323348308,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817548.501322,ETH,507205780064423625,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817552.6747289,ETH,570854181344798927,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817555.7997172,ETH,2937839049487230233,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817557.8683982,ETH,681123788789295520,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817566.214883,ETH,1149256869352143604,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817569.3348322,ETH,2553796733952161428,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817575.606724,ETH,2648119064892453614,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817583.981953,ETH,2027585748011529665,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817585.024369,ETH,552732684856191502,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817592.352572,ETH,1394337390450724829,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
