timestamp,token_in,amount_in,token_out,tx_receipt
1723817505.856427,ETH,614885101226103156,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817515.332033,ETH,1161785055085466469,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817518.507699,ETH,1667931623484810276,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817522.715059,ETH,217055462936885485,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817523.737403,ETH,387083251983862006,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817524.762374,ETH,2283901781027705768,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817530.0710762,ETH,2590001886220274641,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817535.397942,ETH,847963476454922516,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817552.67463,ETH,1606377050201198788,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817555.7956648,ETH,2339796854308050834,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817569.340538,ETH,2802927233218838302,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817571.417239,ETH,1721054373973315047,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817574.549195,ETH,2136842788442692342,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817576.628587,ETH,2228603590425220742,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817580.836374,ETH,285791627274977995,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817586.057439,ETH,2968563280707520228,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817590.258877,ETH,663771544711640890,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817596.52321,ETH,2255700452650721394,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817598.60699,ETH,1299084400622424943,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817603.877928,ETH,1559844244467516976,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817604.8960052,ETH,1355332412882467238,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817605.919326,ETH,425387675883049306,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817610.129545,ETH,172433755236259746,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817630.021451,ETH,544802388804307527,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817634.372169,ETH,1316858756378070599,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817637.5010471,ETH,191362066393634700,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817638.5110772,ETH,1593127180201147372,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817650.0609238,ETH,2041940903901846587,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817653.158645,ETH,2214282605227803872,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817655.262759,ETH,1007331312129974203,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817658.448382,ETH,603800983184246737,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817659.462038,ETH,2627936141238558822,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817663.751869,ETH,2369278595601979532,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817664.771991,ETH,1392568192901259620,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817665.7818491,ETH,554060419596889311,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817670.035292,ETH,2886968800465949364,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817671.049902,ETH,238545584442939856,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817672.071939,ETH,1288787310845615830,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817682.7752151,ETH,1332742644516374130,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817693.499712,ETH,2144056959231390174,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817694.5206559,ETH,900551998524263121,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817704.087413,ETH,1677387280092514020,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817706.169698,ETH,1151053174370785224,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817717.926121,ETH,2660675925499045355,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817730.901767,ETH,716287818523554047,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817735.10885,ETH,586608963908246507,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817736.131284,ETH,1749505114539540674,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817739.3062751,ETH,551394158496326668,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817744.6356091,ETH,2324104377251154787,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817747.8361669,ETH,2940828144028339968,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817757.421064,ETH,1318511593834378817,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817761.627883,ETH,2712396034530094402,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817762.645301,ETH,2434601820144206206,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817770.078607,ETH,1400863067359227168,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
1723817771.102289,ETH,1586075300522637629,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,{'status': 0}
